Art,Collectible,Games,Metaverse,Other,Utility
0,0,0,16,0,0
0,0,0,13,0,0
0,0,0,1,0,0
0,0,0,4,0,0
0,0,2,1,0,0
148,0,0,0,0,0
0,0,0,0,5,0
0,0,1,0,0,0
215,0,0,0,0,0
0,0,2,0,0,0
0,0,3,0,0,0
0,0,5,0,0,0
136,0,0,0,0,0
0,0,1,0,0,0
0,0,1,0,0,0
2,0,0,0,4,0
359,0,0,0,0,0
3,6,6,0,5,0
2,0,0,0,0,0
0,0,2,0,0,0
0,0,0,0,1,0
0,0,120,0,0,0
0,0,79,0,0,0
4,0,0,0,0,0
0,0,3,0,0,0
0,0,25,0,0,0
0,0,10,0,0,0
139,0,0,0,0,0
0,0,167,0,0,0
0,0,17,1,3,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,27,0,0,0
1,0,3,1,18,0
0,0,215,0,0,0
0,0,6,0,0,0
0,0,11,0,0,0
0,0,18,0,0,0
0,1,23,0,0,0
0,0,1,0,0,0
0,0,3,0,0,0
0,0,19,0,0,0
0,0,2,0,0,0
0,0,7,0,0,0
1,0,0,0,0,0
0,0,8,0,0,0
0,0,24,0,0,0
2,0,0,0,0,0
0,0,33,0,0,0
5,0,0,0,4,0
0,0,3,0,0,0
14,0,0,0,0,0
0,0,1523,0,0,0
1,0,0,0,0,0
42,0,0,0,0,0
0,0,1,0,0,0
0,0,24,0,0,0
0,0,96,0,0,0
8,33,0,0,0,0
0,0,6,0,0,0
3,12,0,0,5,0
0,0,0,2,0,0
1,0,0,0,0,0
0,0,161,0,1,0
0,0,39,0,0,0
0,0,51,0,0,0
0,0,43,0,0,0
0,0,76,0,0,0
0,8,0,0,0,0
0,16,9,0,0,0
59,0,0,0,0,0
23,0,0,0,0,0
0,0,64,0,0,0
0,0,89,0,0,0
1,0,20,0,0,0
7,0,0,0,0,0
0,0,5,0,0,0
0,0,1,0,0,0
0,0,0,20,0,0
0,0,5,0,0,0
20,0,0,0,0,0
3,0,0,0,0,0
0,0,0,0,9,0
0,0,3,0,0,0
0,0,35,0,0,0
1,0,0,0,0,0
0,1,0,0,1,0
0,0,15,0,0,0
0,0,104,0,0,0
0,0,37,0,0,0
59,3,0,0,23,4
0,0,2,0,0,0
7,0,0,0,0,0
8,0,0,0,0,0
0,0,88,0,0,0
0,0,8,0,0,0
0,0,1,0,0,0
0,0,6,0,0,0
0,0,0,1,0,6
0,0,0,1,0,0
0,0,28,0,2,0
0,0,10,0,0,0
9,0,1,0,1,0
0,0,1,1,0,0
4,3,0,0,0,0
0,0,2,0,0,0
0,0,0,0,0,42
42,7,29,4,28,1
0,0,3,0,0,0
0,0,3,0,0,0
3,0,1,0,0,1
0,9,0,0,0,0
0,15,0,0,0,0
0,0,3,0,0,0
0,0,7,0,0,0
0,1,0,0,0,0
6,1,0,1,0,0
1,0,0,0,0,0
1,0,4,0,0,0
0,0,1,0,0,0
2,0,0,0,0,0
10,0,0,0,0,0
0,0,13,0,0,0
0,0,1,0,0,0
1,0,0,0,0,0
0,0,1,0,0,0
16,0,0,0,0,0
0,0,15,0,0,0
0,0,17,0,0,0
0,0,49,0,0,0
0,0,22,0,0,0
0,0,8,0,0,0
7,0,0,0,0,0
1,0,0,0,0,0
0,0,3,0,0,0
0,0,3,0,0,0
1,0,0,0,0,0
0,0,55,0,0,0
3,0,0,0,0,0
0,0,10,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
3,0,0,0,0,0
0,0,6,0,0,0
0,0,0,0,4,0
22,5,0,2,6,0
0,0,8,0,0,0
5,0,0,0,0,0
0,0,5,0,0,0
0,0,13,0,0,0
1,0,28,6,0,0
0,0,2,0,0,0
3,0,0,0,0,0
10,0,0,0,0,0
0,0,2,0,0,0
0,0,8,0,0,0
4,0,0,0,0,0
0,0,2,0,0,0
0,0,2,0,0,0
0,0,32,0,1,0
0,0,13,0,0,0
0,0,3,0,0,0
0,0,7,0,0,0
0,0,4,0,0,0
0,0,18,0,0,0
0,0,16,0,0,0
0,0,11,0,0,0
0,0,4,0,0,0
0,3,0,0,0,0
0,0,5,0,0,0
0,0,53,0,0,0
0,0,0,0,0,1
0,0,19,0,0,0
0,0,3,0,0,0
0,0,14,0,0,0
0,0,22,0,0,0
0,0,1,0,0,0
0,0,8,0,0,0
0,0,5,0,0,0
0,0,36,0,0,0
