Art,Collectible,Games,Metaverse,Other,Utility
2,0,0,0,0,0
2,0,0,0,0,0
17,0,0,0,0,0
8,0,0,0,0,0
6,0,0,0,0,0
35,0,0,0,1,0
36,4,0,0,10,0
2,0,0,0,0,0
1,0,0,0,1,0
21,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
5,0,1,0,0,0
9,0,0,0,0,0
1,0,5,12,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
3,0,0,0,0,0
0,0,0,10,0,0
0,0,0,49,1,0
0,0,0,2,0,0
0,0,0,3,0,0
0,0,0,5,0,0
0,0,0,5,0,0
0,0,0,1,0,0
0,0,0,3,0,0
0,0,0,1,0,0
0,0,0,4,0,0
0,0,0,1,0,0
0,0,0,4,0,0
3,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,3,0,0
0,0,0,13,0,0
0,0,0,2,0,0
0,0,0,3,0,0
0,0,0,3,0,0
0,0,0,5,0,0
0,0,0,1,0,0
0,0,0,8,0,0
0,0,1,1,0,0
2,0,0,4,0,0
0,0,0,1,0,0
0,0,0,24,0,0
0,0,0,21,0,0
0,0,0,2,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,3,0,0
0,1,0,6,0,0
0,0,0,1,0,0
1,0,0,1,0,0
5,11,0,3,0,0
0,0,4,2,0,0
1,0,0,2,2,0
0,1,0,1,1,0
0,0,0,1,0,0
0,1,3,5,0,0
0,0,0,2,0,0
0,0,0,3,0,0
0,0,0,1,0,0
1,0,0,20,0,0
0,0,0,1,0,0
0,0,0,5,0,0
0,0,0,1,0,0
0,0,0,2,0,0
0,0,0,3,0,0
1,0,5,4,0,0
0,0,0,5,0,0
0,0,0,4,0,0
4,1,0,2,1,0
0,0,0,1,0,0
0,0,0,1,0,0
4,0,0,1,0,0
0,0,0,1,0,0
2,0,0,1,0,0
0,0,0,1,0,0
0,0,0,10,0,0
0,0,0,1,0,0
0,0,0,1,0,0
4,0,0,1,0,0
0,1,3,1,0,0
3,0,1,7,1,0
4,105,8,6,0,0
0,0,0,1,0,0
0,0,2,3,0,0
0,0,0,1,0,0
22,1,0,1,1,0
0,0,0,3,0,0
0,0,0,28,0,0
0,0,0,13,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,10,0,0
27,0,0,6,1,0
0,0,0,2,0,0
0,0,0,2,0,0
0,0,0,3,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,5,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,2,0,0
1,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,2,0,0
1,0,2,4,0,0
0,0,0,3,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,6,0,0
0,0,0,1,0,0
0,0,0,1,0,0
1,0,0,1,0,0
0,0,0,1,0,0
1,1,0,1,2,0
0,0,0,1,0,0
2,6,0,1,0,1
4,0,0,1,0,0
0,0,0,1,0,0
