Art,Collectible,Games,Metaverse,Other,Utility
0,0,30,0,0,0
0,0,24,0,0,0
0,74,0,0,0,0
2,1,0,4,2,0
38,8,43,1,25,2
2,0,0,0,0,0
20,0,0,0,0,0
13,0,0,0,0,0
0,0,20,0,0,0
0,0,0,0,1,0
28,0,0,6,0,0
0,0,6,0,0,0
0,0,230,0,0,0
4,0,0,0,4,0
0,2,0,0,0,0
35,0,0,0,0,0
0,0,69,0,0,0
0,0,25,0,0,0
0,0,70,0,0,0
8,0,0,0,0,0
0,1,0,0,0,0
6,0,0,0,0,0
61,0,0,0,1,1
219,124,26,4,56,2
0,0,0,1,0,0
0,0,15,0,0,0
17,0,0,0,10,0
4,0,322,0,0,0
0,0,49,0,0,0
11,0,0,0,0,0
0,0,0,0,1,0
20,0,0,0,0,0
2,0,0,0,0,0
10,0,0,0,9,0
7,0,0,0,0,0
60,0,0,0,0,0
0,0,0,0,1,0
6,0,0,0,0,0
2,0,0,0,1,0
200,0,0,0,0,0
3,0,0,0,0,0
102,3,0,0,3,0
47,0,0,0,1,0
2,0,0,0,0,0
0,0,26,0,0,0
1,0,0,0,0,0
0,25,0,0,0,0
58,0,13,6,1,0
0,0,6,0,0,0
13,0,0,0,0,0
0,0,27,0,0,0
0,0,45,0,0,0
2,0,0,0,0,0
0,0,91,0,0,0
108,0,0,0,0,0
0,0,4,0,0,0
0,0,10,0,0,0
0,0,57,0,0,0
0,0,12,0,0,0
0,0,21,0,0,0
0,72,0,0,0,0
0,10,0,0,0,0
0,0,19,0,0,0
0,0,13,0,0,0
2,0,5,0,0,0
0,0,8,0,0,0
0,0,4,7,0,0
0,0,75,0,0,0
0,0,0,0,2,0
0,0,33,0,0,0
0,0,114,0,0,0
0,1,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
97,0,0,0,0,0
5,0,3,4,0,0
0,0,3,0,0,0
13,0,406,1,1,0
4,0,0,0,0,0
0,0,100,0,0,0
30,0,0,1,0,0
0,0,77,0,0,1
0,0,280,0,0,0
0,0,2,0,0,0
1,0,8,0,0,0
4,0,0,0,0,0
5,0,0,0,0,0
25,0,0,0,0,0
0,0,0,0,2,0
0,0,0,0,1,0
0,0,45,0,0,0
6,0,0,0,0,0
1,0,0,0,0,0
0,0,6,0,0,0
0,0,2,0,0,0
0,0,5,0,0,0
18,0,0,0,0,0
1,0,0,0,0,0
0,28,0,0,0,0
9,0,0,0,10,1
44,0,0,0,0,0
0,43,0,0,0,0
0,0,41,0,0,0
0,61,0,0,0,0
0,18,0,0,0,0
0,80,0,0,0,0
12,0,0,0,1,0
1,0,0,0,1,0
13,0,0,0,0,0
0,0,4,0,1,0
1,3,74,1,4,0
